时间,值
2023-10-29 17:01:40,5.930786
2023-10-29 17:01:35,5.932617
2023-10-29 17:01:30,5.932617
2023-10-29 17:01:25,5.932007
2023-10-29 17:01:20,5.932007
2023-10-29 17:01:15,5.93322754
2023-10-29 17:01:10,5.933838
2023-10-29 17:01:05,5.93139648
2023-10-29 17:01:00,5.932007
2023-10-29 17:00:55,5.930176
2023-10-29 17:00:50,5.932007
2023-10-29 17:00:45,5.93139648
2023-10-29 17:00:40,5.928955
2023-10-29 17:00:35,5.932007
2023-10-29 17:00:30,5.93139648
2023-10-29 17:00:25,5.93139648
2023-10-29 17:00:20,5.930786
2023-10-29 17:00:15,5.93139648
2023-10-29 17:00:10,5.932007
2023-10-29 17:00:05,5.932007
2023-10-29 17:00:00,5.93139648
2023-10-29 16:59:55,5.932617
2023-10-29 16:59:50,5.93139648
2023-10-29 16:59:45,5.932007
2023-10-29 16:59:40,5.92834473
2023-10-29 16:59:35,5.930786
2023-10-29 16:59:30,5.930786
2023-10-29 16:59:25,5.930786
2023-10-29 16:59:20,5.92834473
2023-10-29 16:59:15,5.93139648
2023-10-29 16:59:10,5.930786
2023-10-29 16:59:05,5.930786
2023-10-29 16:59:00,5.930176
2023-10-29 16:58:55,5.92956543
2023-10-29 16:58:50,5.930786
2023-10-29 16:58:45,5.93139648
2023-10-29 16:58:40,5.92956543
2023-10-29 16:58:35,5.92956543
2023-10-29 16:58:30,5.930176
2023-10-29 16:58:25,5.92956543
2023-10-29 16:58:20,5.92651367
2023-10-29 16:58:15,5.92956543
2023-10-29 16:58:10,5.92956543
2023-10-29 16:58:05,5.92956543
2023-10-29 16:58:00,5.92834473
2023-10-29 16:57:55,5.930786
2023-10-29 16:57:50,5.928955
2023-10-29 16:57:45,5.92834473
2023-10-29 16:57:40,5.92834473
2023-10-29 16:57:35,5.92956543
2023-10-29 16:57:30,5.92956543
2023-10-29 16:57:25,5.92834473
2023-10-29 16:57:20,5.92773438
2023-10-29 16:57:15,5.92834473
2023-10-29 16:57:10,5.92834473
2023-10-29 16:57:05,5.92834473
2023-10-29 16:57:00,5.927124
2023-10-29 16:56:55,5.927124
2023-10-29 16:56:50,5.927124
2023-10-29 16:56:45,5.92773438
2023-10-29 16:56:40,5.927124
2023-10-29 16:56:35,5.92468262
2023-10-29 16:56:30,5.92651367
2023-10-29 16:56:25,5.927124
2023-10-29 16:56:20,5.927124
2023-10-29 16:56:15,5.92590332
2023-10-29 16:56:10,5.925293
2023-10-29 16:56:05,5.92651367
2023-10-29 16:56:00,5.92590332
2023-10-29 16:55:55,5.92468262
2023-10-29 16:55:50,5.92590332
2023-10-29 16:55:45,5.92468262
2023-10-29 16:55:40,5.925293
2023-10-29 16:55:35,5.92468262
2023-10-29 16:55:30,5.92651367
2023-10-29 16:55:25,5.92468262
2023-10-29 16:55:20,5.925293
2023-10-29 16:55:15,5.921631
2023-10-29 16:55:10,5.92468262
2023-10-29 16:55:05,5.925293
2023-10-29 16:55:00,5.92285156
2023-10-29 16:54:55,5.92407227
2023-10-29 16:54:50,5.92468262
2023-10-29 16:54:45,5.92407227
2023-10-29 16:54:40,5.921631
2023-10-29 16:54:35,5.92407227
2023-10-29 16:54:30,5.923462
2023-10-29 16:54:25,5.91918945
2023-10-29 16:54:20,5.92285156
2023-10-29 16:54:15,5.923462
2023-10-29 16:54:10,5.923462
2023-10-29 16:54:05,5.92102051
2023-10-29 16:54:00,5.923462
2023-10-29 16:53:55,5.921631
2023-10-29 16:53:50,5.923462
2023-10-29 16:53:45,5.92102051
2023-10-29 16:53:40,5.921631
2023-10-29 16:53:35,5.922241
2023-10-29 16:53:30,5.92285156
2023-10-29 16:53:25,5.92285156
2023-10-29 16:53:20,5.91796875
2023-10-29 16:53:15,5.921631
2023-10-29 16:53:10,5.921631
2023-10-29 16:53:05,5.921631
2023-10-29 16:53:00,5.921631
2023-10-29 16:52:55,5.922241
2023-10-29 16:52:50,5.921631
2023-10-29 16:52:45,5.921631
2023-10-29 16:52:40,5.92102051
2023-10-29 16:52:35,5.922241
2023-10-29 16:52:30,5.92041
2023-10-29 16:52:25,5.921631
2023-10-29 16:52:20,5.9173584
2023-10-29 16:52:15,5.9198
2023-10-29 16:52:10,5.9198
2023-10-29 16:52:05,5.92041
2023-10-29 16:52:00,5.9198
2023-10-29 16:51:55,5.918579
2023-10-29 16:51:50,5.9198
2023-10-29 16:51:45,5.9198
2023-10-29 16:51:40,5.9173584
2023-10-29 16:51:35,5.9198
2023-10-29 16:51:30,5.92041
2023-10-29 16:51:25,5.92041
2023-10-29 16:51:20,5.916748
2023-10-29 16:51:15,5.918579
2023-10-29 16:51:10,5.918579
2023-10-29 16:51:05,5.9173584
2023-10-29 16:51:00,5.9173584
2023-10-29 16:50:55,5.91796875
2023-10-29 16:50:50,5.918579
2023-10-29 16:50:45,5.91796875
2023-10-29 16:50:40,5.918579
2023-10-29 16:50:35,5.9173584
2023-10-29 16:50:30,5.91552734
2023-10-29 16:50:25,5.916748
2023-10-29 16:50:20,5.914917
2023-10-29 16:50:15,5.91796875
2023-10-29 16:50:10,5.9173584
2023-10-29 16:50:05,5.9173584
2023-10-29 16:50:00,5.913086
2023-10-29 16:49:55,5.916748
2023-10-29 16:49:50,5.9173584
2023-10-29 16:49:45,5.916748
2023-10-29 16:49:40,5.91552734
2023-10-29 16:49:35,5.91552734
2023-10-29 16:49:30,5.914917
2023-10-29 16:49:25,5.91552734
2023-10-29 16:49:20,5.91552734
2023-10-29 16:49:15,5.914917
2023-10-29 16:49:10,5.9161377
2023-10-29 16:49:05,5.914917
2023-10-29 16:49:00,5.91430664
2023-10-29 16:48:55,5.91430664
2023-10-29 16:48:50,5.914917
2023-10-29 16:48:45,5.914917
2023-10-29 16:48:40,5.91430664
2023-10-29 16:48:35,5.91430664
2023-10-29 16:48:30,5.91369629
2023-10-29 16:48:25,5.910034
2023-10-29 16:48:20,5.913086
2023-10-29 16:48:15,5.913086
2023-10-29 16:48:10,5.91369629
2023-10-29 16:48:05,5.913086
2023-10-29 16:48:00,5.911865
2023-10-29 16:47:55,5.91369629
2023-10-29 16:47:50,5.91247559
2023-10-29 16:47:45,5.911865
2023-10-29 16:47:40,5.911255
2023-10-29 16:47:35,5.911865
2023-10-29 16:47:30,5.911865
2023-10-29 16:47:25,5.90881348
2023-10-29 16:47:20,5.911865
2023-10-29 16:47:15,5.91064453
2023-10-29 16:47:10,5.911255
2023-10-29 16:47:05,5.907593
2023-10-29 16:47:00,5.91064453
2023-10-29 16:46:55,5.91064453
2023-10-29 16:46:50,5.91064453
2023-10-29 16:46:45,5.91064453
2023-10-29 16:46:40,5.910034
2023-10-29 16:46:35,5.909424
2023-10-29 16:46:30,5.91064453
2023-10-29 16:46:25,5.911865
2023-10-29 16:46:20,5.910034
2023-10-29 16:46:15,5.910034
2023-10-29 16:46:10,5.911255
2023-10-29 16:46:05,5.91064453
2023-10-29 16:46:00,5.910034
2023-10-29 16:45:55,5.911255
2023-10-29 16:45:50,5.911865
2023-10-29 16:45:45,5.911255
2023-10-29 16:45:40,5.910034
2023-10-29 16:45:35,5.911255
2023-10-29 16:45:30,5.910034
2023-10-29 16:45:25,5.91064453
2023-10-29 16:45:20,5.907593
2023-10-29 16:45:15,5.910034
2023-10-29 16:45:10,5.910034
2023-10-29 16:45:05,5.909424
2023-10-29 16:45:00,5.910034
2023-10-29 16:44:55,5.909424
2023-10-29 16:44:50,5.910034
2023-10-29 16:44:45,5.90881348
2023-10-29 16:44:40,5.909424
2023-10-29 16:44:35,5.909424
2023-10-29 16:44:30,5.90881348
2023-10-29 16:44:25,5.908203
2023-10-29 16:44:20,5.909424
2023-10-29 16:44:15,5.90881348
2023-10-29 16:44:10,5.908203
2023-10-29 16:44:05,5.90515137
2023-10-29 16:44:00,5.909424
2023-10-29 16:43:55,5.908203
2023-10-29 16:43:50,5.908203
2023-10-29 16:43:45,5.90515137
2023-10-29 16:43:40,5.90698242
2023-10-29 16:43:35,5.908203
2023-10-29 16:43:30,5.90881348
2023-10-29 16:43:25,5.90698242
2023-10-29 16:43:20,5.908203
2023-10-29 16:43:15,5.907593
2023-10-29 16:43:10,5.90881348
2023-10-29 16:43:05,5.908203
2023-10-29 16:43:00,5.90576172
2023-10-29 16:42:55,5.90698242
2023-10-29 16:42:50,5.907593
2023-10-29 16:42:45,5.907593
2023-10-29 16:42:40,5.907593
2023-10-29 16:42:35,5.907593
2023-10-29 16:42:30,5.907593
2023-10-29 16:42:25,5.908203
2023-10-29 16:42:20,5.90698242
2023-10-29 16:42:15,5.908203
2023-10-29 16:42:10,5.907593
2023-10-29 16:42:05,5.908203
2023-10-29 16:42:00,5.906372
2023-10-29 16:41:55,5.90698242
2023-10-29 16:41:50,5.90698242
2023-10-29 16:41:45,5.906372
2023-10-29 16:41:40,5.90332031
2023-10-29 16:41:35,5.906372
2023-10-29 16:41:30,5.907593
2023-10-29 16:41:25,5.906372
2023-10-29 16:41:20,5.90515137
2023-10-29 16:41:15,5.906372
2023-10-29 16:41:10,5.906372
2023-10-29 16:41:05,5.90698242
2023-10-29 16:41:00,5.90209961
2023-10-29 16:40:55,5.90515137
2023-10-29 16:40:50,5.90515137
2023-10-29 16:40:45,5.906372
2023-10-29 16:40:40,5.90148926
2023-10-29 16:40:35,5.906372
2023-10-29 16:40:30,5.90515137
2023-10-29 16:40:25,5.90515137
2023-10-29 16:40:20,5.904541
2023-10-29 16:39:15,5.90332031
2023-10-29 16:39:10,5.904541
2023-10-29 16:39:05,5.90148926
2023-10-29 16:39:00,5.90271
2023-10-29 16:38:55,5.90209961
2023-10-29 16:38:50,5.90209961
2023-10-29 16:38:45,5.90148926
2023-10-29 16:38:40,5.90209961
2023-10-29 16:38:35,5.90209961
2023-10-29 16:38:30,5.90209961
2023-10-29 16:38:25,5.90026855
2023-10-29 16:38:20,5.900879
2023-10-29 16:38:15,5.90209961
2023-10-29 16:38:10,5.900879
2023-10-29 16:38:05,5.90026855
2023-10-29 16:38:00,5.90148926
2023-10-29 16:37:55,5.900879
2023-10-29 16:37:50,5.90026855
2023-10-29 16:37:45,5.897827
2023-10-29 16:37:40,5.900879
2023-10-29 16:37:35,5.900879
2023-10-29 16:37:30,5.90026855
2023-10-29 16:37:25,5.90026855
2023-10-29 16:37:20,5.900879
2023-10-29 16:37:15,5.90026855
2023-10-29 16:37:10,5.899658
2023-10-29 16:37:05,5.8984375
2023-10-29 16:37:00,5.90026855
2023-10-29 16:36:55,5.899658
2023-10-29 16:36:50,5.90026855
2023-10-29 16:36:45,5.89660645
2023-10-29 16:36:40,5.90026855
2023-10-29 16:36:35,5.899048
2023-10-29 16:36:30,5.899658
2023-10-29 16:36:25,5.899658
2023-10-29 16:36:20,5.899658
2023-10-29 16:36:15,5.8984375
2023-10-29 16:36:10,5.90026855
2023-10-29 16:36:05,5.89538574
2023-10-29 16:36:00,5.899048
2023-10-29 16:35:55,5.899658
2023-10-29 16:35:50,5.899048
2023-10-29 16:35:45,5.895996
2023-10-29 16:35:40,5.899658
2023-10-29 16:35:35,5.899048
2023-10-29 16:35:30,5.899658
2023-10-29 16:35:25,5.8984375
2023-10-29 16:35:20,5.8984375
2023-10-29 16:35:15,5.8984375
2023-10-29 16:35:10,5.899658
2023-10-29 16:35:05,5.897217
2023-10-29 16:35:00,5.897827
2023-10-29 16:34:55,5.8984375
2023-10-29 16:34:50,5.897827
2023-10-29 16:34:45,5.894165
2023-10-29 16:34:40,5.8984375
2023-10-29 16:34:35,5.897217
2023-10-29 16:34:30,5.897217
2023-10-29 16:34:25,5.895996
2023-10-29 16:34:20,5.897827
2023-10-29 16:34:15,5.897827
2023-10-29 16:34:10,5.8984375
2023-10-29 16:34:05,5.89660645
2023-10-29 16:34:00,5.897217
2023-10-29 16:33:55,5.89660645
2023-10-29 16:33:50,5.895996
2023-10-29 16:33:45,5.89660645
2023-10-29 16:33:40,5.895996
2023-10-29 16:33:35,5.89538574
2023-10-29 16:33:30,5.89538574
2023-10-29 16:33:25,5.89660645
2023-10-29 16:33:20,5.89477539
2023-10-29 16:33:15,5.897827
2023-10-29 16:33:10,5.895996
2023-10-29 16:33:05,5.89538574
2023-10-29 16:33:00,5.895996
2023-10-29 16:32:55,5.895996
2023-10-29 16:32:50,5.895996
2023-10-29 16:32:45,5.894165
2023-10-29 16:32:40,5.89477539
2023-10-29 16:32:35,5.89477539
2023-10-29 16:32:30,5.895996
2023-10-29 16:32:25,5.89477539
2023-10-29 16:32:20,5.89538574
2023-10-29 16:32:15,5.89538574
2023-10-29 16:32:10,5.89538574
2023-10-29 16:32:05,5.89538574
2023-10-29 16:32:00,5.89538574
2023-10-29 16:31:55,5.89538574
2023-10-29 16:31:50,5.89538574
2023-10-29 16:31:45,5.895996
2023-10-29 16:31:40,5.89477539
2023-10-29 16:31:35,5.89477539
2023-10-29 16:31:30,5.89477539
2023-10-29 16:31:25,5.89477539
2023-10-29 16:31:20,5.89477539
2023-10-29 16:31:15,5.894165
2023-10-29 16:31:10,5.89355469
2023-10-29 16:31:05,5.894165
2023-10-29 16:31:00,5.89355469
2023-10-29 16:30:55,5.89477539
2023-10-29 16:30:50,5.894165
2023-10-29 16:30:45,5.89355469
2023-10-29 16:30:40,5.89477539
2023-10-29 16:30:35,5.89355469
2023-10-29 16:30:30,5.892334
2023-10-29 16:30:25,5.89355469
2023-10-29 16:30:20,5.89294434
2023-10-29 16:30:15,5.89355469
2023-10-29 16:30:10,5.89477539
2023-10-29 16:30:05,5.89355469
2023-10-29 16:30:00,5.89294434
2023-10-29 16:29:55,5.89294434
2023-10-29 16:29:50,5.89111328
2023-10-29 16:29:45,5.89355469
2023-10-29 16:29:40,5.894165
2023-10-29 16:29:35,5.89355469
2023-10-29 16:29:30,5.889282
2023-10-29 16:29:25,5.89294434
2023-10-29 16:29:20,5.89294434
2023-10-29 16:29:15,5.89294434
2023-10-29 16:29:10,5.892334
2023-10-29 16:29:05,5.89355469
2023-10-29 16:29:00,5.892334
2023-10-29 16:28:55,5.892334
2023-10-29 16:28:50,5.89294434
2023-10-29 16:28:45,5.89294434
2023-10-29 16:28:40,5.89294434
2023-10-29 16:28:35,5.89172363
2023-10-29 16:28:30,5.89111328
2023-10-29 16:28:25,5.89172363
2023-10-29 16:28:20,5.890503
2023-10-29 16:28:14,5.89172363
2023-10-29 16:28:09,5.89111328
2023-10-29 16:28:04,5.89172363
2023-10-29 16:27:59,5.89172363
2023-10-29 16:27:54,5.89111328
2023-10-29 16:27:49,5.89111328
2023-10-29 16:27:44,5.89172363
2023-10-29 16:27:39,5.89172363
2023-10-29 16:27:34,5.89111328
2023-10-29 16:27:29,5.890503
2023-10-29 16:27:24,5.89111328
2023-10-29 16:27:19,5.89111328
2023-10-29 16:27:14,5.89111328
2023-10-29 16:27:09,5.88989258
2023-10-29 16:27:04,5.890503
2023-10-29 16:26:59,5.89111328
2023-10-29 16:26:54,5.88989258
2023-10-29 16:26:49,5.88989258
2023-10-29 16:26:44,5.886841
2023-10-29 16:26:39,5.890503
2023-10-29 16:26:34,5.890503
2023-10-29 16:26:29,5.88989258
2023-10-29 16:26:24,5.886841
2023-10-29 16:26:19,5.890503
2023-10-29 16:26:14,5.89111328
2023-10-29 16:26:09,5.89111328
2023-10-29 16:26:04,5.88989258
2023-10-29 16:25:59,5.890503
2023-10-29 16:25:54,5.88989258
2023-10-29 16:25:49,5.890503
2023-10-29 16:25:44,5.88989258
2023-10-29 16:25:39,5.888672
2023-10-29 16:25:34,5.88989258
2023-10-29 16:25:29,5.89111328
2023-10-29 16:25:24,5.889282
2023-10-29 16:25:19,5.88989258
2023-10-29 16:25:14,5.889282
2023-10-29 16:25:09,5.889282
2023-10-29 16:25:04,5.888672
2023-10-29 16:24:59,5.890503
2023-10-29 16:24:54,5.88989258
2023-10-29 16:24:49,5.886841
2023-10-29 16:24:44,5.88806152
2023-10-29 16:24:39,5.890503
2023-10-29 16:24:34,5.890503
2023-10-29 16:24:29,5.889282
2023-10-29 16:24:24,5.889282
2023-10-29 16:24:19,5.88806152
2023-10-29 16:24:14,5.888672
2023-10-29 16:24:09,5.888672
2023-10-29 16:24:04,5.888672
2023-10-29 16:23:59,5.889282
2023-10-29 16:23:54,5.888672
2023-10-29 16:23:49,5.88562
2023-10-29 16:23:44,5.886841
2023-10-29 16:23:39,5.889282
2023-10-29 16:23:34,5.888672
2023-10-29 16:23:29,5.88623047
2023-10-29 16:23:24,5.889282
2023-10-29 16:23:19,5.88806152
2023-10-29 16:23:14,5.887451
2023-10-29 16:23:09,5.888672
2023-10-29 16:23:04,5.889282
2023-10-29 16:22:59,5.88806152
2023-10-29 16:22:54,5.887451
2023-10-29 16:22:49,5.88562
2023-10-29 16:22:44,5.88806152
2023-10-29 16:22:39,5.88806152
2023-10-29 16:22:34,5.887451
2023-10-29 16:22:29,5.88439941
2023-10-29 16:22:24,5.88806152
2023-10-29 16:22:19,5.88806152
2023-10-29 16:22:14,5.88623047
2023-10-29 16:22:09,5.88623047
2023-10-29 16:22:04,5.88623047
2023-10-29 16:21:59,5.88623047
2023-10-29 16:21:54,5.88623047
2023-10-29 16:21:49,5.88317871
2023-10-29 16:21:44,5.88623047
2023-10-29 16:21:39,5.88562
2023-10-29 16:21:34,5.88623047
2023-10-29 16:21:29,5.883789
2023-10-29 16:21:24,5.88562
2023-10-29 16:21:19,5.88623047
2023-10-29 16:21:14,5.88501
2023-10-29 16:21:09,5.88501
2023-10-29 16:21:04,5.886841
2023-10-29 16:20:59,5.886841
2023-10-29 16:20:54,5.88501
2023-10-29 16:20:49,5.88562
2023-10-29 16:20:44,5.88501
2023-10-29 16:20:39,5.88439941
2023-10-29 16:20:34,5.88501
2023-10-29 16:20:29,5.88317871
2023-10-29 16:20:24,5.88439941
2023-10-29 16:20:19,5.88501
2023-10-29 16:20:14,5.88501
2023-10-29 16:20:09,5.883789
2023-10-29 16:20:04,5.88501
2023-10-29 16:19:59,5.88562
2023-10-29 16:19:54,5.881958
2023-10-29 16:19:49,5.883789
2023-10-29 16:19:44,5.88501
2023-10-29 16:19:39,5.88439941
2023-10-29 16:19:34,5.88439941
2023-10-29 16:19:29,5.88439941
2023-10-29 16:19:24,5.88501
2023-10-29 16:19:19,5.88501
2023-10-29 16:19:14,5.88439941
2023-10-29 16:19:09,5.883789
2023-10-29 16:19:04,5.88562
2023-10-29 16:18:59,5.88501
2023-10-29 16:18:54,5.88501
2023-10-29 16:18:49,5.88501
2023-10-29 16:18:44,5.88623047
2023-10-29 16:18:39,5.88562
2023-10-29 16:18:34,5.88623047
2023-10-29 16:18:29,5.88501
2023-10-29 16:18:24,5.881958
2023-10-29 16:18:19,5.88501
2023-10-29 16:18:14,5.88623047
2023-10-29 16:18:09,5.88501
2023-10-29 16:18:04,5.88623047
2023-10-29 16:17:59,5.88439941
2023-10-29 16:17:54,5.88501
2023-10-29 16:17:49,5.88501
2023-10-29 16:17:44,5.88562
2023-10-29 16:17:39,5.88623047
2023-10-29 16:17:34,5.88623047
2023-10-29 16:17:29,5.88623047
2023-10-29 16:17:24,5.88623047
2023-10-29 16:17:19,5.88439941
2023-10-29 16:17:14,5.88623047
2023-10-29 16:17:09,5.88501
2023-10-29 16:17:04,5.88562
2023-10-29 16:16:59,5.88562
2023-10-29 16:16:54,5.88623047
2023-10-29 16:16:49,5.88562
2023-10-29 16:16:44,5.88623047
2023-10-29 16:16:39,5.88439941
2023-10-29 16:16:34,5.88501
2023-10-29 16:16:29,5.88501
2023-10-29 16:16:24,5.88501
2023-10-29 16:16:19,5.88439941
2023-10-29 16:16:14,5.88562
2023-10-29 16:16:09,5.88439941
2023-10-29 16:16:04,5.88439941
2023-10-29 16:15:59,5.88562
2023-10-29 16:15:54,5.88501
2023-10-29 16:15:49,5.88501
2023-10-29 16:15:44,5.88501
2023-10-29 16:15:39,5.88439941
2023-10-29 16:15:34,5.88501
2023-10-29 16:15:29,5.88317871
2023-10-29 16:15:24,5.88623047
2023-10-29 16:15:19,5.88501
2023-10-29 16:15:14,5.88623047
2023-10-29 16:15:09,5.88562
2023-10-29 16:15:04,5.88623047
2023-10-29 16:14:59,5.88623047
2023-10-29 16:14:54,5.88562
2023-10-29 16:14:49,5.886841
2023-10-29 16:14:44,5.886841
2023-10-29 16:14:39,5.886841
2023-10-29 16:14:34,5.88623047
2023-10-29 16:14:29,5.88317871
2023-10-29 16:14:24,5.88623047
2023-10-29 16:14:19,5.88623047
2023-10-29 16:14:14,5.886841
2023-10-29 16:14:09,5.88562
2023-10-29 16:14:04,5.887451
2023-10-29 16:13:59,5.887451
2023-10-29 16:13:54,5.888672
2023-10-29 16:13:49,5.88501
2023-10-29 16:13:44,5.887451
2023-10-29 16:13:39,5.88806152
2023-10-29 16:13:34,5.887451
2023-10-29 16:12:29,5.88501
2023-10-29 16:12:24,5.888672
2023-10-29 16:12:19,5.88806152
2023-10-29 16:12:14,5.889282
2023-10-29 16:12:09,5.88501
2023-10-29 16:12:04,5.88806152
2023-10-29 16:11:59,5.88806152
2023-10-29 16:11:54,5.888672
2023-10-29 16:11:49,5.88806152
2023-10-29 16:11:44,5.889282
2023-10-29 16:11:39,5.887451
2023-10-29 16:11:34,5.88806152
2023-10-29 16:11:29,5.886841
2023-10-29 16:11:24,5.888672
2023-10-29 16:11:19,5.888672
2023-10-29 16:11:14,5.88806152
2023-10-29 16:11:09,5.88623047
2023-10-29 16:11:04,5.887451
2023-10-29 16:10:59,5.886841
2023-10-29 16:10:54,5.886841
2023-10-29 16:10:49,5.88439941
2023-10-29 16:10:44,5.88623047
2023-10-29 16:10:39,5.887451
2023-10-29 16:10:34,5.88439941
2023-10-29 16:10:29,5.88562
2023-10-29 16:10:24,5.88623047
2023-10-29 16:10:19,5.88562
2023-10-29 16:10:14,5.88439941
2023-10-29 16:10:09,5.88562
2023-10-29 16:10:04,5.88623047
2023-10-29 16:09:59,5.88501
2023-10-29 16:09:54,5.88562
2023-10-29 16:09:49,5.88501
2023-10-29 16:09:44,5.88562
2023-10-29 16:09:39,5.88562
2023-10-29 16:09:34,5.88317871
2023-10-29 16:09:29,5.88501
2023-10-29 16:09:24,5.88501
2023-10-29 16:09:19,5.88317871
2023-10-29 16:09:14,5.883789
2023-10-29 16:09:09,5.88501
2023-10-29 16:09:04,5.88439941
2023-10-29 16:08:59,5.88439941
2023-10-29 16:08:54,5.88317871
2023-10-29 16:08:49,5.883789
2023-10-29 16:08:44,5.88317871
2023-10-29 16:08:39,5.88439941
2023-10-29 16:08:34,5.88317871
2023-10-29 16:08:29,5.881958
2023-10-29 16:08:24,5.88317871
2023-10-29 16:08:19,5.88256836
2023-10-29 16:08:14,5.88317871
2023-10-29 16:08:09,5.88134766
2023-10-29 16:08:04,5.88317871
2023-10-29 16:07:59,5.881958
2023-10-29 16:07:54,5.88134766
2023-10-29 16:07:49,5.881958
2023-10-29 16:07:44,5.881958
2023-10-29 16:07:39,5.881958
2023-10-29 16:07:34,5.877075
2023-10-29 16:07:29,5.88134766
2023-10-29 16:07:24,5.88134766
2023-10-29 16:07:19,5.8807373
2023-10-29 16:07:14,5.878296
2023-10-29 16:07:09,5.8807373
2023-10-29 16:07:04,5.881958
2023-10-29 16:06:59,5.881958
2023-10-29 16:06:54,5.880127
2023-10-29 16:06:49,5.8807373
2023-10-29 16:06:44,5.8795166
2023-10-29 16:06:39,5.8807373
2023-10-29 16:06:34,5.880127
2023-10-29 16:06:29,5.8807373
2023-10-29 16:06:24,5.88134766
2023-10-29 16:06:19,5.8795166
2023-10-29 16:06:14,5.877075
2023-10-29 16:06:09,5.880127
2023-10-29 16:06:04,5.87890625
2023-10-29 16:05:59,5.8795166
2023-10-29 16:05:54,5.877075
2023-10-29 16:05:49,5.880127
2023-10-29 16:05:44,5.8807373
2023-10-29 16:05:39,5.8807373
2023-10-29 16:05:34,5.8807373
2023-10-29 16:05:29,5.8795166
2023-10-29 16:05:24,5.8795166
2023-10-29 16:05:19,5.880127
2023-10-29 16:05:14,5.880127
2023-10-29 16:05:09,5.880127
2023-10-29 16:05:04,5.880127
2023-10-29 16:04:59,5.8795166
2023-10-29 16:04:54,5.876465
2023-10-29 16:04:49,5.877075
2023-10-29 16:04:44,5.87890625
2023-10-29 16:04:39,5.880127
2023-10-29 16:04:34,5.8795166
2023-10-29 16:04:29,5.87890625
2023-10-29 16:04:24,5.880127
2023-10-29 16:04:19,5.880127
2023-10-29 16:04:14,5.8795166
2023-10-29 16:04:09,5.880127
2023-10-29 16:04:04,5.87890625
2023-10-29 16:03:59,5.880127
2023-10-29 16:03:54,5.87890625
2023-10-29 16:03:49,5.880127
2023-10-29 16:03:44,5.87890625
2023-10-29 16:03:39,5.880127
2023-10-29 16:03:34,5.87890625
2023-10-29 16:03:29,5.8795166
2023-10-29 16:03:24,5.878296
2023-10-29 16:03:19,5.8795166
2023-10-29 16:03:14,5.880127
2023-10-29 16:03:09,5.878296
2023-10-29 16:03:04,5.8795166
2023-10-29 16:02:59,5.87890625
2023-10-29 16:02:54,5.8795166
2023-10-29 16:02:49,5.87585449
2023-10-29 16:02:44,5.87768555
2023-10-29 16:02:39,5.877075
2023-10-29 16:02:34,5.878296
2023-10-29 16:02:29,5.87402344
2023-10-29 16:02:24,5.876465
2023-10-29 16:02:19,5.876465
2023-10-29 16:02:14,5.87768555
2023-10-29 16:02:09,5.87585449
2023-10-29 16:02:04,5.876465
2023-10-29 16:01:59,5.87585449
2023-10-29 16:01:54,5.87585449
2023-10-29 16:01:49,5.875244
2023-10-29 16:01:44,5.87585449
2023-10-29 16:01:39,5.87585449
2023-10-29 16:01:34,5.87585449
2023-10-29 16:01:29,5.87280273
2023-10-29 16:01:24,5.874634
2023-10-29 16:01:19,5.874634
2023-10-29 16:01:14,5.874634
2023-10-29 16:01:09,5.87219238
2023-10-29 16:01:04,5.87280273
2023-10-29 16:00:59,5.873413
2023-10-29 16:00:54,5.873413
2023-10-29 16:00:49,5.87280273
2023-10-29 16:00:44,5.87280273
2023-10-29 16:00:39,5.87219238
2023-10-29 16:00:34,5.87280273
2023-10-29 16:00:29,5.87280273
2023-10-29 16:00:24,5.871582
2023-10-29 16:00:19,5.87219238
2023-10-29 16:00:14,5.87097168
2023-10-29 16:00:09,5.87036133
2023-10-29 16:00:04,5.871582
2023-10-29 15:59:59,5.87036133
2023-10-29 15:59:54,5.86914063
2023-10-29 15:59:49,5.87097168
2023-10-29 15:59:44,5.869751
2023-10-29 15:59:39,5.87097168
2023-10-29 15:59:34,5.87036133
2023-10-29 15:59:29,5.869751
2023-10-29 15:59:24,5.87036133
2023-10-29 15:59:19,5.87036133
2023-10-29 15:59:14,5.869751
2023-10-29 15:59:09,5.86853027
2023-10-29 15:59:04,5.86914063
2023-10-29 15:58:59,5.869751
2023-10-29 15:58:54,5.866699
2023-10-29 15:58:49,5.86914063
2023-10-29 15:58:44,5.86914063
2023-10-29 15:58:39,5.86853027
2023-10-29 15:58:34,5.86792
2023-10-29 15:58:29,5.86853027
2023-10-29 15:58:24,5.86914063
2023-10-29 15:58:19,5.86853027
2023-10-29 15:58:14,5.86792
2023-10-29 15:58:09,5.86730957
2023-10-29 15:58:04,5.86853027
2023-10-29 15:57:59,5.86914063
2023-10-29 15:57:54,5.86792
2023-10-29 15:57:49,5.86792
2023-10-29 15:57:44,5.86730957
2023-10-29 15:57:39,5.866699
2023-10-29 15:57:34,5.863037
2023-10-29 15:57:29,5.866699
2023-10-29 15:57:24,5.866699
2023-10-29 15:57:19,5.866699
2023-10-29 15:57:14,5.86547852
2023-10-29 15:57:09,5.866699
2023-10-29 15:57:04,5.86547852
2023-10-29 15:56:59,5.86547852
2023-10-29 15:56:54,5.86242676
2023-10-29 15:56:49,5.86547852
2023-10-29 15:56:44,5.864868
